Fecha/Hora,glb,dir,dif,sct,ghi,dirh,difh,dni,temp,vel,shadow,cloud
2008-01-12 09:00:00,127.57,4.5,119.12,3.95,140.68,5.78,134.9,9.79,15.31,1.45,0,1
2008-01-12 10:00:00,162.16,6.66,150.5,5,177.98,7.54,170.44,10.21,17.33,2.07,0,1
2008-01-12 11:00:00,158.94,8.38,145.68,4.88,173.9,8.92,164.98,10.46,18.65,2.63,0,1
2008-01-12 12:00:00,164.47,9.49,149.94,5.04,179.6,9.8,169.8,10.6,19.37,3.05,0,1
2008-01-12 13:00:00,250.45,9.89,232.87,7.69,273.84,10.12,263.72,10.65,20.11,3.97,0,1
2008-01-12 14:00:00,214.18,9.51,198.1,6.57,234.16,9.82,224.34,10.6,20.76,4.3,0,1
2008-01-12 15:00:00,253.35,8.45,237.11,7.79,277.5,8.98,268.52,10.49,20.61,4.61,0,1
2008-01-12 16:00:00,202.22,6.74,189.25,6.23,221.92,7.6,214.32,10.22,20.84,4.73,0,1
2008-01-12 17:00:00,216.78,4.6,205.48,6.7,238.56,5.86,232.7,9.82,20.58,5.01,0,1
2008-01-12 18:00:00,182.17,2.21,174.31,5.65,201.24,3.84,197.4,9.04,20.25,4.34,0,1
2008-01-12 19:00:00,66.14,0.03,64.02,2.09,74.32,1.82,72.5,7.58,19.95,3.02,0,1
2008-01-12 20:00:00,13.18,0,12.27,0.91,32.32,18.42,13.9,334.15,19.13,2.26,0,0
2008-01-12 21:00:00,0,0,0,0,0,0,0,0,18.54,2.29,1,0
2008-01-12 22:00:00,0,0,0,0,0,0,0,0,18.18,2.04,1,0
2008-01-12 23:00:00,0,0,0,0,0,0,0,0,18.08,1.84,1,0
2008-01-13 00:00:00,0,0,0,0,0,0,0,0,18.27,1.81,1,0
2008-01-13 01:00:00,0,0,0,0,0,0,0,0,18.21,2.15,1,0
2008-01-13 02:00:00,0,0,0,0,0,0,0,0,18.24,2.21,1,0
2008-01-13 03:00:00,0,0,0,0,0,0,0,0,18.18,2.48,1,0
2008-01-13 04:00:00,0,0,0,0,0,0,0,0,18.25,2.13,1,0
2008-01-13 05:00:00,0,0,0,0,0,0,0,0,17.9,1.76,1,0
2008-01-13 06:00:00,4.8,0,4.64,0.15,5.5,0.24,5.26,5.21,17.9,1.81,0,1
2008-01-13 07:00:00,35.29,0,34.16,1.13,40.4,1.72,38.68,7.46,18.36,2.04,0,1
2008-01-13 08:00:00,163.33,2.1,156.15,5.07,180.58,3.74,176.84,9,19.41,1.94,0,1
2008-01-13 09:00:00,301.33,4.49,287.53,9.3,331.38,5.76,325.62,9.79,20.2,2.07,0,1
2008-01-13 10:00:00,733.2,666.33,44.33,22.54,802.82,752.62,50.2,1021.46,21.1,2.23,0,0
2008-01-13 11:00:00,522.41,17.93,488.42,16.06,572.16,19.04,553.12,22.37,21.82,2.57,0,1
2008-01-13 12:00:00,1026.9,951.36,46.52,29.02,1033.52,980.84,52.68,1061.88,22.66,3.17,0,0
2008-01-13 13:00:00,1068.65,991.94,46.78,29.93,1066.24,1013.26,52.98,1067.42,23.17,3.42,0,0
2008-01-13 14:00:00,1033.1,957.39,46.55,29.16,1038.66,985.94,52.72,1064.58,22.72,3.85,0,0
2008-01-13 15:00:00,542.4,20.07,505.65,16.67,593.9,21.26,572.64,24.84,22.35,4.16,0,1
2008-01-13 16:00:00,747.12,679.79,44.47,22.86,814.22,763.86,50.36,1027.55,21.78,4.11,0,0
2008-01-13 17:00:00,523.18,463.19,42.16,17.84,635.36,587.62,47.74,985.57,21.13,3.72,0,0
2008-01-13 18:00:00,182.71,2.24,174.8,5.67,201.82,3.86,197.96,9.1,19.96,3.56,0,1
2008-01-13 19:00:00,41.34,4.35,30.92,6.08,216.42,181.4,35.02,757.25,18.87,2.25,0,0
2008-01-13 20:00:00,13.03,0,12.13,0.9,31.94,18.2,13.74,335.46,17.28,1.21,0,0
2008-01-13 21:00:00,0,0,0,0,0,0,0,0,15.79,1.09,1,0
2008-01-13 22:00:00,0,0,0,0,0,0,0,0,14.77,1.02,1,0
2008-01-13 23:00:00,0,0,0,0,0,0,0,0,14.63,1.23,1,0
2008-01-14 00:00:00,0,0,0,0,0,0,0,0,13.84,1.27,1,0
2008-01-14 01:00:00,0,0,0,0,0,0,0,0,13.01,0.77,1,0
2008-01-14 02:00:00,0,0,0,0,0,0,0,0,12.33,0.54,1,0
2008-01-14 03:00:00,0,0,0,0,0,0,0,0,12.93,1.27,1,0
2008-01-14 04:00:00,0,0,0,0,0,0,0,0,13.85,1.1,1,0
2008-01-14 05:00:00,0,0,0,0,0,0,0,0,14.33,1.02,1,0
2008-01-14 06:00:00,4.29,0,4.15,0.14,4.94,0.24,4.7,5.59,15.38,1.51,0,1
2008-01-14 07:00:00,24.14,0,23.35,0.79,28.1,1.66,26.44,7.29,16.5,1.53,0,1
2008-01-14 08:00:00,104.65,2.05,99.34,3.26,116.14,3.64,112.5,8.82,17.85,1.6,0,1
2008-01-14 09:00:00,269.72,4.39,256.99,8.33,296.66,5.62,291.04,9.59,19.44,1.64,0,1
2008-01-14 10:00:00,467.32,12.02,440.91,14.4,512.86,13.54,499.32,18.43,20.9,2.14,0,1
2008-01-14 11:00:00,642.33,33.25,589.35,19.73,702.66,35.24,667.42,41.48,22.25,2.41,0,1
2008-01-14 12:00:00,393.67,9.37,372.19,12.1,431.14,9.64,421.5,10.45,23.37,3.37,0,1
2008-01-14 13:00:00,1054.07,977.84,46.76,29.47,1049.56,996.6,52.96,1050.97,24.36,4.22,0,0
2008-01-14 14:00:00,407.52,9.67,385.32,12.53,446.3,9.94,436.36,10.74,25.1,5.05,0,1
2008-01-14 15:00:00,356.89,8.37,337.54,10.98,391.1,8.84,382.26,10.33,24.92,5.25,0,1
2008-01-14 16:00:00,211.47,6.7,198.26,6.51,232.02,7.5,224.52,10.09,24.56,5.56,0,1
2008-01-14 17:00:00,87.47,4.56,80.2,2.71,96.58,5.76,90.82,9.67,24.12,5.19,0,1
2008-01-14 18:00:00,123.96,2.22,117.88,3.85,137.3,3.8,133.5,8.96,23.36,5.09,0,1
2008-01-14 19:00:00,42.33,5.39,30.91,6.03,214.64,179.64,35,752.03,22.81,4.45,0,0
2008-01-14 20:00:00,12.87,0,12.01,0.86,30.8,17.2,13.6,322.21,22.56,2.74,0,0
2008-01-14 21:00:00,0,0,0,0,0,0,0,0,21.57,2.11,1,0
2008-01-14 22:00:00,0,0,0,0,0,0,0,0,20.61,1.6,1,0
2008-01-14 23:00:00,0,0,0,0,0,0,0,0,19.72,1.33,1,0
2008-01-15 00:00:00,0,0,0,0,0,0,0,0,19.02,0.81,1,0
2008-01-15 01:00:00,0,0,0,0,0,0,0,0,18.32,0.53,1,0
2008-01-15 02:00:00,0,0,0,0,0,0,0,0,17.77,0.72,1,0
2008-01-15 03:00:00,0,0,0,0,0,0,0,0,17.13,0.62,1,0
2008-01-15 04:00:00,0,0,0,0,0,0,0,0,16.74,0.97,1,0
2008-01-15 05:00:00,0,0,0,0,0,0,0,0,16.01,1.09,1,0
2008-01-15 06:00:00,9.86,0,9.25,0.6,21.52,11.04,10.48,278.73,15.78,1.45,0,0
2008-01-15 07:00:00,36.17,0,30.45,5.72,203.76,169.28,34.48,753.66,15.75,1.83,0,0
2008-01-15 08:00:00,261.48,211.49,38.25,11.73,417.9,374.58,43.32,913.43,16.68,2.55,0,0
2008-01-15 09:00:00,513.22,453.24,42.4,17.58,626.24,578.22,48.02,991.12,18.28,3.13,0,0
2008-01-15 10:00:00,742.49,674.92,44.84,22.73,809.48,758.7,50.78,1035.54,19.26,3.19,0,0
2008-01-15 11:00:00,924.38,851.35,46.29,26.74,952.58,900.16,52.42,1061.68,20.62,3.16,0,0
2008-01-15 12:00:00,1043.05,966.62,47.08,29.35,1045.52,992.2,53.32,1077.25,21.84,2.62,0,0
2008-01-15 13:00:00,1087.13,1009.46,47.35,30.32,1080.12,1026.5,53.62,1083.64,22.99,2.39,0,0
2008-01-15 14:00:00,1052.76,976.06,47.12,29.58,1053.68,1000.32,53.36,1081.8,23.01,2.04,0,0
2008-01-15 15:00:00,943.89,870.28,46.39,27.21,969.36,916.82,52.54,1072.53,23,2.27,0,0
2008-01-15 16:00:00,768.18,699.79,45.03,23.36,832.12,781.12,51,1051.93,22.62,2.41,0,0
2008-01-15 17:00:00,541.64,480.64,42.69,18.32,652.48,604.14,48.34,1014.95,21.83,2.59,0,0
2008-01-15 18:00:00,281.48,230.71,38.57,12.2,434.7,391.02,43.68,923.85,20.72,3.02,0,0
2008-01-15 19:00:00,43.66,6.53,31.06,6.07,216.24,181.06,35.18,760.68,19.01,3.21,0,0
2008-01-15 20:00:00,13.08,0,12.15,0.93,33.2,19.44,13.76,371.45,17.13,2.81,0,0
2008-01-15 21:00:00,0,0,0,0,0,0,0,0,15.42,3,1,0
2008-01-15 22:00:00,0,0,0,0,0,0,0,0,14.23,2.59,1,0
2008-01-15 23:00:00,0,0,0,0,0,0,0,0,13.03,3.35,1,0
2008-01-16 00:00:00,0,0,0,0,0,0,0,0,12.1,3.45,1,0
2008-01-16 01:00:00,0,0,0,0,0,0,0,0,11.03,3.89,1,0
2008-01-16 02:00:00,0,0,0,0,0,0,0,0,10.13,3.31,1,0
2008-01-16 03:00:00,0,0,0,0,0,0,0,0,9.37,3.61,1,0
2008-01-16 04:00:00,0,0,0,0,0,0,0,0,9.91,3.51,1,0
2008-01-16 05:00:00,0,0,0,0,0,0,0,0,10.43,3.54,1,0
2008-01-16 06:00:00,9.42,0,8.83,0.59,21.08,11.08,10,303.82,11.38,3.6,0,0
2008-01-16 07:00:00,36.44,0,30.53,5.91,210.36,175.78,34.58,793.42,12.34,3.98,0,0
2008-01-16 08:00:00,269.5,219.05,38.36,12.09,430.7,387.26,43.44,951,14.03,4.26,0,0
2008-01-16 09:00:00,529.36,468.79,42.47,18.09,644.52,596.42,48.1,1026.81,16.44,4.62,0,0
2008-01-16 10:00:00,765.06,696.79,44.91,23.36,832.14,781.28,50.86,1069.31,18.19,4.65,0,0
2008-01-16 11:00:00,951.5,877.71,46.32,27.46,978.26,925.8,52.46,1094.2,20.05,4.56,0,0
2008-01-16 12:00:00,1070.83,993.68,47.08,30.07,1070.92,1017.6,53.32,1106.47,22.08,3.98,0,0
2008-01-16 13:00:00,1113.57,1035.27,47.31,30.99,1103.82,1050.24,53.58,1109.96,23.84,3.5,0,0
2008-01-16 14:00:00,1076.24,999,47.07,30.17,1074.56,1021.26,53.3,1105.4,25,2.91,0,0
2008-01-16 15:00:00,961.89,887.92,46.31,27.66,985.22,932.78,52.44,1092.01,25.79,2.87,0,0
2008-01-16 16:00:00,780.43,711.86,44.91,23.66,842.64,791.78,50.86,1067.12,25.01,2.8,0,0
2008-01-16 17:00:00,548.49,487.46,42.56,18.47,657.98,609.78,48.2,1025.39,24.01,3.29,0,0
2008-01-16 18:00:00,290.46,239.26,38.68,12.52,445.96,402.16,43.8,951.59,22.09,3.22,0,0
2008-01-16 19:00:00,45.8,8.11,31.35,6.35,226.04,190.54,35.5,803.37,19.72,2.97,0,0
2008-01-16 20:00:00,12.89,0,11.97,0.92,32.66,19.1,13.56,373.66,17.28,2.8,0,0
2008-01-16 21:00:00,0,0,0,0,0,0,0,0,15.42,2.91,1,0
2008-01-16 22:00:00,0,0,0,0,0,0,0,0,13.98,2.63,1,0
2008-01-16 23:00:00,0,0,0,0,0,0,0,0,12.98,2.44,1,0
2008-01-17 00:00:00,0,0,0,0,0,0,0,0,12.37,2.55,1,0
2008-01-17 01:00:00,0,0,0,0,0,0,0,0,11.49,2.73,1,0
2008-01-17 02:00:00,0,0,0,0,0,0,0,0,10.76,2.53,1,0
2008-01-17 03:00:00,0,0,0,0,0,0,0,0,10.15,2.62,1,0
2008-01-17 04:00:00,0,0,0,0,0,0,0,0,10.58,2.32,1,0
2008-01-17 05:00:00,0,0,0,0,0,0,0,0,10.57,1.89,1,0
2008-01-17 06:00:00,3.16,0,3.06,0.1,3.68,0.22,3.46,6.64,10.81,2.24,0,1
2008-01-17 07:00:00,43.32,0,41.94,1.38,49.14,1.64,47.5,7.51,11.23,2.5,0,1
2008-01-17 08:00:00,140,2.1,133.55,4.35,154.94,3.7,151.24,9.15,12.53,2.77,0,1
2008-01-17 09:00:00,186.47,4.53,176.18,5.76,205.26,5.74,199.52,9.92,14.38,2.84,0,1
2008-01-17 10:00:00,743.27,676.14,44.49,22.64,806.44,756.06,50.38,1037.84,16.1,2.45,0,0
2008-01-17 11:00:00,316.46,8.53,298.2,9.73,346.68,8.98,337.7,10.63,17.79,2.33,0,1
2008-01-17 12:00:00,420.27,10.55,396.79,12.92,460.14,10.78,449.36,11.74,19.18,2.02,0,1
2008-01-17 13:00:00,1088.22,1011.06,46.94,30.22,1076.4,1023.24,53.16,1082.66,20,1.9,0,0
2008-01-17 14:00:00,1053.12,976.97,46.69,29.45,1049,996.12,52.88,1079.21,20.52,2.08,0,0
2008-01-17 15:00:00,942.12,869.14,45.95,27.02,962.42,910.38,52.04,1066.58,20.93,2.16,0,0
2008-01-17 16:00:00,764.77,697.09,44.58,23.11,823.08,772.6,50.48,1042.1,20.54,2.19,0,0
2008-01-17 17:00:00,537.78,477.51,42.24,18.03,642.2,594.36,47.84,1000.4,20.08,1.92,0,0
2008-01-17 18:00:00,287.18,236.47,38.41,12.29,437.74,394.24,43.5,934.6,19.28,2.08,0,0
2008-01-17 19:00:00,46.53,9.13,31.14,6.27,223.26,188,35.26,796.07,17.91,1.68,0,0
2008-01-17 20:00:00,12.24,0,11.41,0.84,29.78,16.86,12.92,337.9,16.05,1.55,0,0
2008-01-17 21:00:00,0,0,0,0,0,0,0,0,14.59,1.56,1,0
2008-01-17 22:00:00,0,0,0,0,0,0,0,0,13.46,1.69,1,0
2008-01-17 23:00:00,0,0,0,0,0,0,0,0,12.19,1.43,1,0
2008-01-18 00:00:00,0,0,0,0,0,0,0,0,11.08,1.61,1,0
2008-01-18 01:00:00,0,0,0,0,0,0,0,0,10.42,1.44,1,0
2008-01-18 02:00:00,0,0,0,0,0,0,0,0,9.81,1.4,1,0
2008-01-18 03:00:00,0,0,0,0,0,0,0,0,9.26,1.83,1,0
2008-01-18 04:00:00,0,0,0,0,0,0,0,0,8.69,2,1,0
2008-01-18 05:00:00,0,0,0,0,0,0,0,0,8.05,2.16,1,0
2008-01-18 06:00:00,3.4,0,3.28,0.11,3.94,0.22,3.72,7.37,8.85,2.54,0,1
2008-01-18 07:00:00,46.18,0,44.72,1.47,52.26,1.62,50.64,7.52,10.14,2.93,0,1
2008-01-18 08:00:00,158.97,2.08,151.95,4.93,175.74,3.66,172.08,9.11,12.09,3.46,0,1
2008-01-18 09:00:00,322.31,4.51,307.86,9.95,354.34,5.7,348.64,9.9,14.53,3.59,0,1
2008-01-18 10:00:00,740.6,673.58,44.52,22.5,801.54,751.12,50.42,1034.12,16.86,3.76,0,0
2008-01-18 11:00:00,922.95,850.46,45.97,26.52,944.54,892.48,52.06,1059.27,19.24,3.76,0,0
2008-01-18 12:00:00,1041.37,965.51,46.75,29.11,1036.88,983.94,52.94,1073.17,21.3,3.24,0,0
2008-01-18 13:00:00,1084.99,1007.94,46.99,30.06,1070.62,1017.4,53.22,1077.85,22.84,2.73,0,0
2008-01-18 14:00:00,1049.89,973.87,46.73,29.29,1043.2,990.28,52.92,1073.98,24.53,2.43,0,0
2008-01-18 15:00:00,938.22,865.43,45.95,26.83,955.74,903.7,52.04,1059.77,25.78,2.48,0,0
2008-01-18 16:00:00,760.81,693.38,44.52,22.91,816.06,765.64,50.42,1033.69,25.25,2.51,0,0
2008-01-18 17:00:00,534.31,474.33,42.16,17.83,635.2,587.46,47.74,989.96,24.54,2.78,0,0
2008-01-18 18:00:00,284.2,233.91,38.22,12.07,429.98,386.7,43.28,918.79,23.3,2.93,0,0
2008-01-18 19:00:00,46.82,9.91,30.84,6.07,216.3,181.38,34.92,771.36,21.34,3.16,0,0
2008-01-18 20:00:00,11.69,0,10.91,0.78,27.62,15.26,12.36,314.63,19.22,3.54,0,0
2008-01-18 21:00:00,0,0,0,0,0,0,0,0,17.77,3.41,1,0
2008-01-18 22:00:00,0,0,0,0,0,0,0,0,16.71,3.53,1,0
2008-01-18 23:00:00,0,0,0,0,0,0,0,0,15.7,3.64,1,0
2008-01-19 00:00:00,0,0,0,0,0,0,0,0,15.03,3.36,1,0
2008-01-19 01:00:00,0,0,0,0,0,0,0,0,14.15,3.35,1,0
2008-01-19 02:00:00,0,0,0,0,0,0,0,0,13.46,3.61,1,0
2008-01-19 03:00:00,0,0,0,0,0,0,0,0,12.75,3.52,1,0
2008-01-19 04:00:00,0,0,0,0,0,0,0,0,12.21,3.62,1,0
2008-01-19 05:00:00,0,0,0,0,0,0,0,0,11.65,3.79,1,0
2008-01-19 06:00:00,6.46,0,6.11,0.35,12.36,5.44,6.92,205.08,12.59,3.81,0,0
2008-01-19 07:00:00,34.71,0,29.4,5.3,188.94,155.64,33.3,733.54,13.77,3.98,0,0
2008-01-19 08:00:00,254.07,205.23,37.55,11.3,402.4,359.88,42.52,902.52,15.49,4.19,0,0
2008-01-19 09:00:00,506.72,447.75,41.8,17.17,611.64,564.3,47.34,984.32,17.44,4.18,0,0
2008-01-19 10:00:00,737.96,671.29,44.31,22.36,796.46,746.28,50.18,1030.7,19.96,4.23,0,0
2008-01-19 11:00:00,922.23,850.02,45.78,26.43,941.5,889.66,51.84,1058.17,22.1,4.05,0,0
2008-01-19 12:00:00,1041.18,965.62,46.54,29.03,1034.14,981.44,52.7,1072.25,24.2,3.33,0,0
2008-01-19 13:00:00,1085.06,1008.29,46.78,29.99,1068.18,1015.2,52.98,1076.84,25.43,2.33,0,0
2008-01-19 14:00:00,1050.36,974.58,46.55,29.23,1041.04,988.32,52.72,1072.96,27.22,1.45,0,0
2008-01-19 15:00:00,940.1,867.52,45.78,26.81,954.92,903.08,51.84,1060.07,28.62,1.51,0,0
2008-01-19 16:00:00,763.61,696.31,44.38,22.92,816.26,766,50.26,1035.32,27.94,1.56,0,0
2008-01-19 17:00:00,537.34,477.45,42.03,17.85,635.98,588.38,47.6,992.92,27.14,1.75,0,0
2008-01-19 18:00:00,284.51,234.44,38.08,12,427.3,384.18,43.12,914.87,25.73,1.44,0,0
2008-01-19 19:00:00,47.29,10.7,30.62,5.96,212.26,177.58,34.68,759.04,23.97,1.84,0,0
2008-01-19 20:00:00,11.5,0,10.74,0.76,27.1,14.94,12.16,317.15,21.39,1.83,0,0
2008-01-19 21:00:00,0,0,0,0,0,0,0,0,19.56,2.03,1,0
2008-01-19 22:00:00,0,0,0,0,0,0,0,0,18.01,2.17,1,0
2008-01-19 23:00:00,0,0,0,0,0,0,0,0,17.1,2.45,1,0
2008-01-20 00:00:00,0,0,0,0,0,0,0,0,16.13,2.31,1,0
2008-01-20 01:00:00,0,0,0,0,0,0,0,0,15.02,2.31,1,0
2008-01-20 02:00:00,0,0,0,0,0,0,0,0,13.93,1.75,1,0
2008-01-20 03:00:00,0,0,0,0,0,0,0,0,12.71,1.41,1,0
2008-01-20 04:00:00,0,0,0,0,0,0,0,0,11.44,1.09,1,0
2008-01-20 05:00:00,0,0,0,0,0,0,0,0,10.21,1,1,0
2008-01-20 06:00:00,5.67,0,5.37,0.3,10.56,4.48,6.08,193.01,10.81,1.24,0,0
2008-01-20 07:00:00,34.55,0,29.28,5.27,187.78,154.62,33.16,739.43,11.73,0.92,0,0
2008-01-20 08:00:00,254.81,206,37.51,11.3,402.5,360.02,42.48,909.45,13.12,1.21,0,0
2008-01-20 09:00:00,507.42,448.51,41.77,17.14,610.6,563.3,47.3,987.01,15.1,0.9,0,0
2008-01-20 10:00:00,736.87,670.37,44.24,22.27,793.1,743,50.1,1029.26,17.41,0.25,0,0
2008-01-20 11:00:00,918.33,846.39,45.69,26.25,935.06,883.32,51.74,1053,19.36,1.43,0,0
2008-01-20 12:00:00,1034.97,959.68,46.5,28.79,1025.44,972.78,52.66,1064.59,20.74,2.95,0,0
2008-01-20 13:00:00,797.96,73.62,700.01,24.33,866.66,73.92,792.74,78.52,22.15,3.63,0,1
2008-01-20 14:00:00,508.22,17.64,474.98,15.6,555.74,17.84,537.9,19.39,21.37,4.8,0,1
2008-01-20 15:00:00,412.29,9.75,389.85,12.68,451.62,10.12,441.5,11.89,21.38,5.07,0,1
2008-01-20 16:00:00,221.04,6.9,207.33,6.8,242.36,7.56,234.8,10.23,20.83,4.64,0,1
2008-01-20 17:00:00,92.34,4.75,84.73,2.86,101.78,5.82,95.96,9.84,20.35,4.79,0,1
2008-01-20 18:00:00,136.23,2.35,129.65,4.23,150.64,3.82,146.82,9.12,19.47,4.28,0,1
2008-01-20 19:00:00,42.55,0.12,41.08,1.36,48.28,1.76,46.52,7.57,18.67,3.5,0,1
2008-01-20 20:00:00,11.08,0,10.37,0.72,25.56,13.82,11.74,303.49,17.66,2.41,0,0
2008-01-20 21:00:00,0,0,0,0,0,0,0,0,16.4,2.07,1,0
2008-01-20 22:00:00,0,0,0,0,0,0,0,0,15.52,1.42,1,0
2008-01-20 23:00:00,0,0,0,0,0,0,0,0,14.45,1.39,1,0
2008-01-21 00:00:00,0,0,0,0,0,0,0,0,13.78,1.25,1,0
2008-01-21 01:00:00,0,0,0,0,0,0,0,0,13.23,1.47,1,0
2008-01-21 02:00:00,0,0,0,0,0,0,0,0,12.62,0.92,1,0
2008-01-21 03:00:00,0,0,0,0,0,0,0,0,12.28,1.02,1,0
2008-01-21 04:00:00,0,0,0,0,0,0,0,0,11.61,0.86,1,0
2008-01-21 05:00:00,0,0,0,0,0,0,0,0,10.79,0.55,1,0
2008-01-21 06:00:00,1.63,0,1.57,0.06,2,0.22,1.78,11.16,10.4,0.88,0,1
2008-01-21 07:00:00,34.27,0,29.14,5.13,182.88,149.88,33,728.06,11.36,0.99,0,0
2008-01-21 08:00:00,152.08,2.03,145.33,4.72,168.12,3.54,164.58,9.01,12.87,1.53,0,1
2008-01-21 09:00:00,255.55,4.46,243.2,7.89,281,5.58,275.42,9.82,14.95,1.82,0,1
2008-01-21 10:00:00,468.26,12.29,441.55,14.42,513.62,13.58,500.04,18.87,16.99,2.18,0,1
2008-01-21 11:00:00,415.84,9.9,393.16,12.79,455.54,10.3,445.24,12.31,19.05,1.9,0,1
2008-01-21 12:00:00,545.51,21.57,507.21,16.74,596.2,21.8,574.4,23.9,20.68,1.72,0,1
2008-01-21 13:00:00,1083.69,1006.89,46.99,29.8,1061.44,1008.22,53.22,1072.38,22.15,1.77,0,0
2008-01-21 14:00:00,722.99,52.11,648.77,22.1,787.26,52.54,734.72,57.18,23,2.31,0,1
2008-01-21 15:00:00,940.24,867.57,46.02,26.65,949.42,897.3,52.12,1055.67,24.07,2.65,0,0
2008-01-21 16:00:00,764.46,697.07,44.61,22.78,811.44,760.92,50.52,1031.08,23.71,2.85,0,0
2008-01-21 17:00:00,538.64,478.66,42.24,17.73,631.6,583.76,47.84,988.41,23.32,2.75,0,0
2008-01-21 18:00:00,286.5,236.45,38.15,11.91,424.18,380.98,43.2,912.07,22.42,3.24,0,0
2008-01-21 19:00:00,48.96,12.52,30.55,5.88,209.6,175,34.6,756.79,20.75,3,0,0
2008-01-21 20:00:00,10.79,0,10.1,0.69,24.56,13.12,11.44,299.59,18.55,3.12,0,0
2008-01-21 21:00:00,0,0,0,0,0,0,0,0,16.83,3.18,1,0
2008-01-21 22:00:00,0,0,0,0,0,0,0,0,15.73,3.57,1,0
2008-01-21 23:00:00,0,0,0,0,0,0,0,0,14.67,3.81,1,0
2008-01-22 00:00:00,0,0,0,0,0,0,0,0,14.53,4.27,1,0
2008-01-22 01:00:00,0,0,0,0,0,0,0,0,13.83,4.33,1,0
2008-01-22 02:00:00,0,0,0,0,0,0,0,0,13.23,4.37,1,0
2008-01-22 03:00:00,0,0,0,0,0,0,0,0,12.97,4.1,1,0
2008-01-22 04:00:00,0,0,0,0,0,0,0,0,12.55,4.04,1,0
2008-01-22 05:00:00,0,0,0,0,0,0,0,0,11.83,3.91,1,0
2008-01-22 06:00:00,3.86,0,3.74,0.12,4.24,0,4.24,0,12.4,4,1,0
2008-01-22 07:00:00,33.96,0,28.91,5.05,179.76,147.02,32.74,725.61,13.38,4.16,0,0
2008-01-22 08:00:00,134.02,2.03,127.83,4.16,148.28,3.52,144.76,9.03,14.9,4.23,0,1
2008-01-22 09:00:00,504.59,445.89,41.77,16.93,603.14,555.84,47.3,982.84,16.82,4.33,0,0
2008-01-22 10:00:00,736.12,669.71,44.29,22.11,787.6,737.44,50.16,1027.94,19.72,4.36,0,0
2008-01-22 11:00:00,920.16,848.23,45.78,26.16,931.84,880,51.84,1053.84,22.19,4.26,0,0
2008-01-22 12:00:00,1039.29,963.98,46.55,28.76,1024.36,971.64,52.72,1067.1,24.75,4.02,0,0
2008-01-22 13:00:00,1083.37,1006.88,46.78,29.71,1058.28,1005.3,52.98,1070.84,26.92,3.88,0,0
2008-01-22 14:00:00,1048.7,973.23,46.52,28.95,1031.04,978.36,52.68,1065.96,27.98,3.66,0,0
2008-01-22 15:00:00,937.19,864.96,45.74,26.49,943.5,891.7,51.8,1050.33,29.14,4.07,0,0
2008-01-22 16:00:00,760.03,693.19,44.27,22.57,803.86,753.72,50.14,1022.63,29.84,4.2,0,0
2008-01-22 17:00:00,534.14,474.76,41.87,17.5,623.4,575.98,47.42,977.1,29.16,4.53,0,0
2008-01-22 18:00:00,285.69,235.93,37.97,11.79,419.78,376.78,43,904.77,27.77,4.39,0,0
2008-01-22 19:00:00,49.67,13.37,30.46,5.83,207.62,173.12,34.5,753.65,25.68,4.51,0,0
2008-01-22 20:00:00,10.18,0,9.55,0.63,22.34,11.52,10.82,273.96,23.51,4.34,0,0
2008-01-22 21:00:00,0,0,0,0,0,0,0,0,22.32,4.84,1,0
2008-01-22 22:00:00,0,0,0,0,0,0,0,0,20.97,4.61,1,0
2008-01-22 23:00:00,0,0,0,0,0,0,0,0,19.83,4.89,1,0
2008-01-23 00:00:00,0,0,0,0,0,0,0,0,18.62,4.88,1,0
2008-01-23 01:00:00,0,0,0,0,0,0,0,0,17.63,4.62,1,0
2008-01-23 02:00:00,0,0,0,0,0,0,0,0,16.65,3.96,1,0
2008-01-23 03:00:00,0,0,0,0,0,0,0,0,15.82,4.09,1,0
2008-01-23 04:00:00,0,0,0,0,0,0,0,0,14.87,3.87,1,0
2008-01-23 05:00:00,0,0,0,0,0,0,0,0,13.74,3.53,1,0
2008-01-23 06:00:00,3.04,0,2.95,0.09,3.34,0,3.34,0,13.28,3.52,1,0
2008-01-23 07:00:00,33.44,0,28.52,4.92,175.1,142.8,32.3,716.26,14.61,3.45,0,0
2008-01-23 08:00:00,248.4,200.42,37.09,10.89,387.9,345.9,42,893.72,16.41,4.05,0,0
2008-01-23 09:00:00,500.93,442.71,41.47,16.75,596.64,549.68,46.96,976.43,19.22,4.13,0,0
2008-01-23 10:00:00,732.03,666.1,44.01,21.92,780.74,730.9,49.84,1022.12,22.23,4.51,0,0
2008-01-23 11:00:00,915.93,844.45,45.51,25.97,924.88,873.34,51.54,1048.4,24.8,4.47,0,0
2008-01-23 12:00:00,1034.69,959.87,46.27,28.55,1017.04,964.64,52.4,1061.36,27.59,4.34,0,0
2008-01-23 13:00:00,1078.57,1002.55,46.52,29.5,1050.78,998.1,52.68,1064.75,30.34,4.1,0,0
2008-01-23 14:00:00,1044.16,969.17,46.25,28.74,1023.62,971.24,52.38,1059.64,31.34,3.08,0,0
2008-01-23 15:00:00,934.17,862.38,45.48,26.32,937.52,886.02,51.5,1045,32.74,2.69,0,0
2008-01-23 16:00:00,758.59,692.08,44.06,22.44,799.3,749.4,49.9,1018.4,34,2.52,0,0
